Date,Close,High,Low,Open,Volume
2000-01-03,,,,,
2000-01-04,18.782608032226562,18.94111019127736,18.22784645252881,18.544853989046373,332630460.0
2000-01-05,18.70335578918457,18.782606055766614,18.227844534445417,18.386348286025136,292754299.0
2000-01-06,18.307098388671875,18.70335616640532,18.227844902075766,18.70335616640532,248928848.0
2000-01-07,17.752338409423828,17.990092453183326,17.276828712696837,17.831588684538335,269228882.0
2000-01-10,18.227842330932617,18.38634606335126,16.959820517621566,16.959820517621566,380487972.0
2000-01-11,17.59383201599121,18.703355012562735,17.435329880200815,18.54485126756459,286306727.0
2000-01-12,18.069337844848633,18.069337844848633,17.514579632145,17.593829885841203,181892693.0
2000-01-13,17.59383201599121,18.06934003257015,17.59383201599121,17.910839505987504,162467818922.0
2000-01-14,17.831586837768555,18.148594342226925,17.593832818632603,17.831586837768555,201569289.0
2000-01-17,18.227842330932617,18.46559953876821,18.148592073930917,18.38634606335126,150538291.0
2000-01-18,17.831586837768555,18.227844609133694,17.752336570861786,18.227844609133694,118179571.0
2000-01-19,17.59383201599121,18.06934003257015,17.59383201599121,17.831586024280682,131704223.0
2000-01-20,17.59383201599121,17.673085497698036,17.197575871911347,17.59383201599121,161466136.0
2000-01-21,17.99009132385254,18.227845352686995,17.831587565157644,17.91084105371298,146733969027.0
2000-01-24,18.54485321044922,18.703356972053292,18.227845687241068,18.227845687241068,280150047.0
2000-01-25,18.624103546142578,18.703353804314286,18.307096076625168,18.54485006955558,165332179.0
2000-01-26,19.812868118286133,19.89212157973955,19.020356032654725,19.020356032654725,509931527.0
2000-01-27,19.812868118286133,20.288377622555252,19.575114170755242,20.288377622555252,294787896.0
2000-01-28,19.099613189697266,19.495870985164466,19.02036291797016,19.495870985164466,220776993.0
2000-01-31,19.416622161865234,19.416622161865234,18.782608676297258,18.86186056314426,123849502.0
2000-02-01,19.49587059020996,19.733627837406384,19.178863072891918,19.733627837406384,138152648.0
2000-02-02,19.49587059020996,19.49587059020996,19.49587059020996,19.49587059020996,0.0
2000-02-03,19.49587059020996,19.49587059020996,19.49587059020996,19.49587059020996,0.0
2000-02-04,19.49587059020996,19.49587059020996,19.49587059020996,19.49587059020996,0.0
2000-02-07,19.49587059020996,19.49587059020996,19.49587059020996,19.49587059020996,0.0
2000-02-08,19.49587059020996,19.49587059020996,19.49587059020996,19.49587059020996,0.0
2000-02-09,19.733631134033203,20.12988576925391,19.575124130478816,20.12988576925391,205640473.0
2000-02-10,19.337369918823242,19.654377486752548,19.02036556931023,19.654377486752548,142264579.0
2000-02-11,19.416622161865234,19.81287676847612,19.25811838817123,19.495872439504193,248857310.0
2000-02-14,19.416622161865234,19.97138215137817,19.33736866581019,19.575122717143156,231418814.0
2000-02-15,19.416622161865234,19.575122717143156,19.178864892116184,19.416622161865234,132398164.0
2000-02-16,19.337369918823242,19.654377486752548,19.17886613485859,19.495873702787897,96313793.0
2000-02-17,19.099613189697266,19.258116951567313,18.861859156100113,19.178863461424367,169811146.0
2000-02-18,18.70335578918457,19.33736596787999,18.62410552260253,19.25811570129795,168258311.0
2000-02-21,17.59383201599121,18.54485126756459,17.59383201599121,18.54485126756459,204879305.0
2000-02-22,17.752338409423828,17.990092453183326,17.19757843758233,17.276828712696837,220926964.0
2000-02-23,17.435331344604492,17.752337252018545,17.435331344604492,17.752337252018545,94785922.0
2000-02-24,17.673084259033203,17.752334516770063,17.435328658199712,17.593830782881067,96072827.0
2000-02-25,17.831586837768555,17.831586837768555,17.514582551725834,17.752336570861786,131295083.0
2000-02-28,17.831586837768555,17.831586837768555,17.831586837768555,17.831586837768555,0.0
2000-02-29,17.831586837768555,18.148594342226925,17.831586837768555,18.069340856904507,93814074.0
2000-03-01,18.069337844848633,18.22784157065615,17.99008759115243,18.148591316959948,103782874.0
