Price,Close,High,Low,Open,Volume
Ticker,2317.TW,2317.TW,2317.TW,2317.TW,2317.TW
Date,,,,,
2000-01-03,25.227964401245117,25.22796440124512,25.22796440124512,25.22796440124512,0
2000-01-04,13.36904525756836,13.476961988234835,12.778307176708326,12.937379497397403,100969038
2000-01-05,13.36904525756836,13.692795449567784,13.1013575467513,13.209273114922832,78951612
2000-01-06,13.36904525756836,13.692795449567784,13.04529622806388,13.425106576255782,94351308
2000-01-07,12.829459190368652,13.209269432683994,12.721542489785223,12.937375890952081,63538583
2000-01-10,13.10135555267334,13.317187818660825,12.721544099795294,12.937377528277546,71348563
2000-01-11,12.994139671325684,13.907926891751382,12.994139671325684,13.907926891751382,113739712
2000-01-12,13.748854637145996,13.748854637145996,12.937378585952064,13.153212032079432,105636792
2000-01-13,13.748854637145996,14.231677115819393,13.640939076577174,13.964689245768225,180292164
2000-01-14,13.209271430969238,14.015842870338318,13.209271430969238,13.907926153429356,75928603
2000-01-17,13.692794799804688,13.964689566922859,13.533022664740814,13.640939390286325,63291557
2000-01-18,13.640939712524414,13.85677316871404,13.5330229844296,13.800711851362562,36009878
2000-01-19,13.31718921661377,13.692794802852264,13.261127900574143,13.64093939332236,39957690
2000-01-20,13.425104141235352,13.476959543808968,13.153210573025474,13.476959543808968,26366721
2000-01-21,13.36904525756836,13.640940037588733,13.36904525756836,13.425106576255782,47431990
2000-01-24,13.209271430969238,13.64093829860508,13.209271430969238,13.64093829860508,31916914
2000-01-25,13.10135555267334,13.369043222747282,13.101355552673342,13.209271104419699,22894992
2000-01-26,13.153209686279297,13.369041931419348,13.045292982461945,13.101354287201602,47392321
2000-01-27,13.10135555267334,13.369043222747282,13.101355552673342,13.369043222747282,24439421
2000-01-28,13.261128425598145,13.47696188528231,13.101357446668075,13.101357446668075,47079264
2000-01-31,13.425104141235352,13.58487625490171,13.369042832716225,13.476959543808968,31397900
2000-02-01,13.261128425598145,13.584878615124394,13.209273014015222,13.533023203541472,84326933
2000-02-02,13.261128425598145,13.261128425598145,13.261128425598145,13.261128425598145,0
2000-02-03,13.261128425598145,13.261128425598145,13.261128425598145,13.261128425598145,0
2000-02-04,13.261128425598145,13.261128425598145,13.261128425598145,13.261128425598145,0
2000-02-07,13.261128425598145,13.261128425598145,13.261128425598145,13.261128425598145,0
2000-02-08,13.261128425598145,13.261128425598145,13.261128425598145,13.261128425598145,0
2000-02-09,13.36904525756836,13.964690229588157,13.36904525756836,13.58487871890131,304085414
2000-02-10,13.640939712524414,13.640939712524414,13.20927280014516,13.369044938983308,187384723
2000-02-11,14.555432319641113,14.555432319641113,13.8007159815458,13.8007159815458,344853284
2000-02-14,14.555432319641113,15.202230734849763,14.555432319641113,14.879182600815309,406964176
2000-02-15,15.366900444030762,15.418056020821538,14.555424545563088,14.827318092760924,241149462
2000-02-16,15.151071548461914,15.418059427251517,15.04315482186615,15.366903839158546,161401143
2000-02-17,14.98709774017334,15.3669081813609,14.987097740173342,14.987097740173342,125048123
2000-02-18,14.827323913574219,15.25899089404679,14.827323913574219,15.25899089404679,107253028
2000-02-21,13.800712585449219,14.287739856651184,13.800712585449217,14.287739856651184,87638759
2000-02-22,14.01584529876709,14.28774009123492,13.80071281203668,13.80071281203668,134753118
2000-02-23,14.663345336914062,14.987094372949437,14.072607244137242,14.23167840554027,215180424
2000-02-24,15.043156623840332,15.258990102885901,14.771262984001643,15.094311055566036,214266979
2000-02-25,15.094305992126465,15.52597280541341,15.043151577560693,15.15106828088243,206994478
2000-02-28,15.094305992126465,15.094305992126465,15.094305992126465,15.094305992126465,0
2000-02-29,15.418058395385742,15.474118545711713,15.04315381509116,15.258987253837867,134264876
2000-03-01,15.151071548461914,15.633892880443048,15.151071548461916,15.525976153847282,108432762
2000-03-02,15.202226638793945,15.41806010142303,15.151072210959091,15.258988942273634,83138031
2000-03-03,15.202226638793945,15.310143370108488,14.935238748330006,15.202226638793945,62989128
2000-03-06,15.094305992126465,15.202222695448201,14.719401467595484,14.879174732251416,68070596
2000-03-07,15.418058395385742,15.41805839538574,15.09430823726568,15.09430823726568,95097517
2000-03-08,15.849724769592285,15.905784918138142,15.310141189859275,15.418057905805878,171716614
2000-03-09,16.280689239501953,16.337451534037125,15.741807814795932,15.957641243414306,195730616
2000-03-10,16.337451934814453,16.71235650671289,16.013701783944914,16.445368651770966,181412129
2000-03-13,15.258986473083496,16.013701323207723,15.202224178789011,15.202224178789011,178226695
2000-03-14,15.366900444030762,15.525972723574434,14.827318092760924,15.47411616251358,174302792
2000-03-15,14.935237884521484,15.366903622318475,14.827321159448514,15.310142484616629,163459471
