Date,Close,High,Low,Open,Volume
2000-01-03,,,,,
2000-01-04,34.08599090576172,34.08599090576172,33.51151235996428,34.08599090576172,200662336736.0
2000-01-05,34.851898193359375,34.851898193359375,33.70294120466781,34.08598785293954,402466805912.0
2000-01-06,34.08599090576172,34.85190131477831,34.08599090576172,34.66046945155916,197545715802.0
2000-01-07,33.12847137451172,33.511518122962826,32.55399272992079,32.9370394783719,235270344752.0
2000-01-10,34.277427673339844,34.46885956394876,33.511517154738016,34.08599578273093,276171685539.0
2000-01-11,33.702945709228516,35.043334723143566,33.51151383756867,34.66047097982388,277769544650.0
2000-01-12,34.66047668457031,34.66047668457031,33.70295125637643,33.894383159543935,216246806621.0
2000-01-13,34.08599090576172,34.66046945155916,34.08599090576172,34.66046945155916,147490954216.0
2000-01-14,34.851898193359375,35.42637668770516,34.27741969901359,34.468851545087645,288318964353.0
2000-01-17,35.809417724609375,36.383896188833944,35.809417724609375,36.383896188833944,155256940719.0
2000-01-18,35.234947204589844,35.809422003663144,35.04333238954192,35.809422003663144,131648031590.0
2000-01-19,35.234947204589844,35.809422003663144,35.04333238954192,35.234947204589844,134848688061.0
2000-01-20,34.851898193359375,35.2349448416311,34.660466347285315,35.2349448416311,125758120596.0
2000-01-21,35.61780548095703,35.61780548095703,34.85189885969228,34.85189885969228,113397441219.0
2000-01-24,36.0008659362793,36.57534466181571,35.80943401316624,36.0008659362793,175113122879.0
2000-01-25,36.958377838134766,36.958377838134766,36.38389932440158,36.958377838134766,223692148326.0
2000-01-26,39.447731018066406,39.447731018066406,38.10734549788483,38.10734549788483,357880999032.0
2000-01-27,39.83076858520508,40.40524712651793,39.06485818216746,39.83076858520508,287927232252.0
2000-01-28,39.06486129760742,39.06486129760742,38.49019975432648,38.49019975432648,197904810671.0
2000-01-31,38.873252868652344,39.06486773336471,37.724299238911016,37.91573114744008,168059342623.0
2000-02-01,38.681819915771484,39.25629858203191,38.49020505623243,39.25629858203191,153081850577.0
2000-02-02,38.681819915771484,38.681819915771484,38.681819915771484,38.681819915771484,0.0
2000-02-03,38.681819915771484,38.681819915771484,38.681819915771484,38.681819915771484,0.0
2000-02-04,38.681819915771484,38.681819915771484,38.681819915771484,38.681819915771484,0.0
2000-02-07,38.681819915771484,38.681819915771484,38.681819915771484,38.681819915771484,0.0
2000-02-08,38.681819915771484,38.681819915771484,38.681819915771484,38.681819915771484,0.0
2000-02-09,40.405242919921875,40.979721401425685,39.639332596623305,40.979721401425685,252580321587.0
2000-02-10,40.97972869873047,41.171160574613715,39.63933965524355,40.022203407010046,177540543615.0
2000-02-11,41.9372444152832,42.51171913412118,41.171151174361455,41.55419779482233,215027859365.0
2000-02-14,40.97972869873047,41.74563542461653,40.97972869873047,41.74563542461653,140301270822.0
2000-02-15,41.171146392822266,41.55419296879683,40.59666800690495,40.97971458287952,105105248690.0
2000-02-16,40.78828811645508,41.362583621519576,40.78828811645508,41.17115178649808,79352313450.0
2000-02-17,40.405242919921875,40.788289559630925,40.213811078127115,40.405242919921875,116400258474.0
